STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ZAF,South Africa,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,59.031,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUT,Austria,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,80.304,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,76.068,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,COL,Colombia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,62.606,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CRI,Costa Rica,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,63.42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CZE,Czechia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,73.13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DNK,Denmark,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,61.996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EST,Estonia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,68.111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,61.869,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,73.994,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DEU,Germany,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,78.252,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,68.241,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISL,Iceland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,68.133,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,71.114,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,74.366,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,JPN,Japan,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,72.847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,KOR,Korea,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,63.124,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LVA,Latvia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,66.32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LTU,Lithuania,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,68.795,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LUX,Luxembourg,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,74.498,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MEX,Mexico,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,59.381,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NLD,Netherlands,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,73.353,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,66.472,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVK,Slovak Republic,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,69.053,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVN,Slovenia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,62.023,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,54.591,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,75.347,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,69.349,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BRA,Brazil,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,61.321,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MLT,Malta,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,70.19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ROU,Romania,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,50.904,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ZAF,South Africa,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,58.867,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,AUT,Austria,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,79.996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BEL,Belgium,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,74.412,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHL,Chile,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,60.061,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,COL,Colombia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,64.598,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CRI,Costa Rica,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,67.607,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CZE,Czechia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,70.973,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,DNK,Denmark,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,62.011,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EST,Estonia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,68.687,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FIN,Finland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,62.211,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,FRA,France,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,73.078,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GRC,Greece,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,67.599,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISL,Iceland,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,66.232,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,71.467,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ITA,Italy,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,75.832,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,JPN,Japan,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,74.142,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,KOR,Korea,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,62.812,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LVA,Latvia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,69.251,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LTU,Lithuania,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,73.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,LUX,Luxembourg,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,76.743,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,MEX,Mexico,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,61.114,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NLD,Netherlands,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,72.015,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,NOR,Norway,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,65.196,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVK,Slovak Republic,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,65.093,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SVN,Slovenia,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,64.695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,TUR,Türkiye,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,55.728,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,GBR,United Kingdom,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,74.439,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BRA,Brazil,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,61.997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,BGR,Bulgaria,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,F,Female,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,64.082,,A,Normal value,0,Units,1,One
