REF_AREA,Reference area,AGE,Age,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,fertility_rate
AUT,Austria,Y45T49,From 45 to 49 years,2016,0.00303,A,Normal value,0.00303
ISL,Iceland,_T,Total,2016,1.75,A,Normal value,1.75
ESP,Spain,Y45T49,From 45 to 49 years,2016,0.00641,A,Normal value,0.00641
PRT,Portugal,Y25T29,From 25 to 29 years,2016,0.33822,A,Normal value,0.33822
BEL,Belgium,_T,Total,2016,1.69,A,Normal value,1.69
ITA,Italy,Y20T24,From 20 to 24 years,2016,0.1374,A,Normal value,0.1374
GRC,Greece,Y35T39,From 35 to 39 years,2016,0.28084,A,Normal value,0.28084
JPN,Japan,Y25T29,From 25 to 29 years,2016,0.40102,A,Normal value,0.40102
EST,Estonia,Y25T29,From 25 to 29 years,2016,0.50393,A,Normal value,0.50393
GBR,United Kingdom,Y25T29,From 25 to 29 years,2016,0.48745,A,Normal value,0.48745
SVK,Slovak Republic,Y40T44,From 40 to 44 years,2016,0.0344499999999999,A,Normal value,0.0344499999999999
LUX,Luxembourg,Y40T44,From 40 to 44 years,2016,0.07743,A,Normal value,0.07743
SRB,Serbia,Y15T19,From 15 to 19 years,2016,0.07563,A,Normal value,0.07563
ROU,Romania,Y45T49,From 45 to 49 years,2016,0.00158,A,Normal value,0.00158
FIN,Finland,_T,Total,2016,1.57,A,Normal value,1.57
MKD,North Macedonia,Y25T29,From 25 to 29 years,2016,0.5005200000000001,A,Normal value,0.5005200000000001
CYP,Cyprus,Y25T29,From 25 to 29 years,2016,0.36331,A,Normal value,0.36331
HRV,Croatia,Y40T44,From 40 to 44 years,2016,0.04388,A,Normal value,0.04388
FIN,Finland,Y40T44,From 40 to 44 years,2016,0.06868,A,Normal value,0.06868
JPN,Japan,Y40T44,From 40 to 44 years,2016,0.05583,A,Normal value,0.05583
GRC,Greece,_T,Total,2016,1.38,A,Normal value,1.38
LVA,Latvia,Y20T24,From 20 to 24 years,2016,0.31534,A,Normal value,0.31534
GBR,United Kingdom,Y40T44,From 40 to 44 years,2016,0.07384,A,Normal value,0.07384
IRL,Ireland,Y20T24,From 20 to 24 years,2016,0.19269,A,Normal value,0.19269
ALB,Albania,Y20T24,From 20 to 24 years,2016,0.42518,A,Normal value,0.42518
GBR,United Kingdom,Y45T49,From 45 to 49 years,2016,0.00486,A,Normal value,0.00486
LTU,Lithuania,Y35T39,From 35 to 39 years,2016,0.2256,A,Normal value,0.2256
LVA,Latvia,Y25T29,From 25 to 29 years,2016,0.53285,A,Normal value,0.53285
NLD,Netherlands,Y40T44,From 40 to 44 years,2016,0.06282,A,Normal value,0.06282
CZE,Czechia,Y35T39,From 35 to 39 years,2016,0.24317,A,Normal value,0.24317
NZL,New Zealand,Y25T29,From 25 to 29 years,2016,0.48578,A,Normal value,0.48578
HRV,Croatia,Y20T24,From 20 to 24 years,2016,0.2167,A,Normal value,0.2167
FRA,France,Y20T24,From 20 to 24 years,2016,0.2609,A,Normal value,0.2609
CHE,Switzerland,Y45T49,From 45 to 49 years,2016,0.00467,A,Normal value,0.00467
SRB,Serbia,Y20T24,From 20 to 24 years,2016,0.28643,A,Normal value,0.28643
GRC,Greece,Y20T24,From 20 to 24 years,2016,0.13979,A,Normal value,0.13979
CAN,Canada,Y40T44,From 40 to 44 years,2016,0.0575,A,Normal value,0.0575
HUN,Hungary,_T,Total,2016,1.53,A,Normal value,1.53
HUN,Hungary,Y20T24,From 20 to 24 years,2016,0.23317,A,Normal value,0.23317
GRC,Greece,Y25T29,From 25 to 29 years,2016,0.34326,A,Normal value,0.34326
BEL,Belgium,Y25T29,From 25 to 29 years,2016,0.56272,A,Normal value,0.56272
ISL,Iceland,Y40T44,From 40 to 44 years,2016,0.0736199999999999,A,Normal value,0.0736199999999999
NZL,New Zealand,Y15T19,From 15 to 19 years,2016,0.08028,A,Normal value,0.08028
POL,Poland,Y45T49,From 45 to 49 years,2016,0.00145,A,Normal value,0.00145
SRB,Serbia,_T,Total,2016,1.46,A,Normal value,1.46
MEX,Mexico,_T,Total,2016,2.172,E,Estimated value,2.172
ROU,Romania,Y30T34,From 30 to 34 years,2016,0.39213,A,Normal value,0.39213
AUT,Austria,Y40T44,From 40 to 44 years,2016,0.0569,A,Normal value,0.0569
KOR,Korea,Y20T24,From 20 to 24 years,2016,0.0575,A,Normal value,0.0575
KOR,Korea,Y15T19,From 15 to 19 years,2016,0.0065,A,Normal value,0.0065
CAN,Canada,_T,Total,2016,1.59,A,Normal value,1.59
NLD,Netherlands,Y20T24,From 20 to 24 years,2016,0.11995,A,Normal value,0.11995
DEU,Germany,Y30T34,From 30 to 34 years,2016,0.5481,A,Normal value,0.5481
ISL,Iceland,Y20T24,From 20 to 24 years,2016,0.2422699999999999,A,Normal value,0.2422699999999999
SVK,Slovak Republic,Y20T24,From 20 to 24 years,2016,0.2657,A,Normal value,0.2657
NOR,Norway,Y20T24,From 20 to 24 years,2016,0.19627,A,Normal value,0.19627
SRB,Serbia,Y45T49,From 45 to 49 years,2016,0.00197,A,Normal value,0.00197
KOR,Korea,Y25T29,From 25 to 29 years,2016,0.2819999999999999,A,Normal value,0.2819999999999999
BEL,Belgium,Y20T24,From 20 to 24 years,2016,0.2026299999999999,A,Normal value,0.2026299999999999
HRV,Croatia,Y25T29,From 25 to 29 years,2016,0.43223,A,Normal value,0.43223
EST,Estonia,Y45T49,From 45 to 49 years,2016,0.00259,A,Normal value,0.00259
CAN,Canada,Y15T19,From 15 to 19 years,2016,0.0425,A,Normal value,0.0425
PRT,Portugal,Y35T39,From 35 to 39 years,2016,0.28467,A,Normal value,0.28467
SWE,Sweden,Y40T44,From 40 to 44 years,2016,0.07594,A,Normal value,0.07594
CHE,Switzerland,Y40T44,From 40 to 44 years,2016,0.0747299999999999,A,Normal value,0.0747299999999999
AUS,Australia,Y20T24,From 20 to 24 years,2016,0.2235,A,Normal value,0.2235
CYP,Cyprus,_T,Total,2016,1.37,A,Normal value,1.37
SVN,Slovenia,Y30T34,From 30 to 34 years,2016,0.54135,A,Normal value,0.54135
ROU,Romania,Y20T24,From 20 to 24 years,2016,0.36142,A,Normal value,0.36142
HRV,Croatia,Y45T49,From 45 to 49 years,2016,0.00199,A,Normal value,0.00199
LUX,Luxembourg,Y30T34,From 30 to 34 years,2016,0.49927,A,Normal value,0.49927
IRL,Ireland,Y40T44,From 40 to 44 years,2016,0.1119199999999999,A,Normal value,0.1119199999999999
SVN,Slovenia,Y40T44,From 40 to 44 years,2016,0.0452999999999999,A,Normal value,0.0452999999999999
MLT,Malta,Y45T49,From 45 to 49 years,2016,0.00341,A,Normal value,0.00341
BEL,Belgium,Y30T34,From 30 to 34 years,2016,0.5747899999999999,A,Normal value,0.5747899999999999
DEU,Germany,Y15T19,From 15 to 19 years,2016,0.04503,A,Normal value,0.04503
GRC,Greece,Y45T49,From 45 to 49 years,2016,0.00907,A,Normal value,0.00907
FIN,Finland,Y15T19,From 15 to 19 years,2016,0.0269,A,Normal value,0.0269
EST,Estonia,Y15T19,From 15 to 19 years,2016,0.05279,A,Normal value,0.05279
SVK,Slovak Republic,Y25T29,From 25 to 29 years,2016,0.43659,A,Normal value,0.43659
DEU,Germany,Y25T29,From 25 to 29 years,2016,0.4341899999999999,A,Normal value,0.4341899999999999
SVN,Slovenia,_T,Total,2016,1.59,A,Normal value,1.59
BGR,Bulgaria,Y45T49,From 45 to 49 years,2016,0.0036599999999999,A,Normal value,0.0036599999999999
ITA,Italy,Y40T44,From 40 to 44 years,2016,0.0791,A,Normal value,0.0791
DEU,Germany,Y40T44,From 40 to 44 years,2016,0.06257,A,Normal value,0.06257
FRA,France,Y35T39,From 35 to 39 years,2016,0.31526,A,Normal value,0.31526
NLD,Netherlands,Y45T49,From 45 to 49 years,2016,0.00328,A,Normal value,0.00328
CZE,Czechia,Y30T34,From 30 to 34 years,2016,0.54722,A,Normal value,0.54722
CRI,Costa Rica,_T,Total,2016,1.70563821251992,A,Normal value,1.70563821251992
DNK,Denmark,Y45T49,From 45 to 49 years,2016,0.0028899999999999,A,Normal value,0.0028899999999999
FRA,France,Y30T34,From 30 to 34 years,2016,0.62236,A,Normal value,0.62236
CYP,Cyprus,Y40T44,From 40 to 44 years,2016,0.0566099999999999,A,Normal value,0.0566099999999999
MEX,Mexico,Y35T39,From 35 to 39 years,2016,0.19736,A,Normal value,0.19736
BEL,Belgium,Y15T19,From 15 to 19 years,2016,0.03061,A,Normal value,0.03061
LTU,Lithuania,Y25T29,From 25 to 29 years,2016,0.5789300000000001,A,Normal value,0.5789300000000001
IRL,Ireland,Y35T39,From 35 to 39 years,2016,0.46792,A,Normal value,0.46792
EST,Estonia,Y30T34,From 30 to 34 years,2016,0.47625,A,Normal value,0.47625
LUX,Luxembourg,Y25T29,From 25 to 29 years,2016,0.3510999999999999,A,Normal value,0.3510999999999999
JPN,Japan,Y15T19,From 15 to 19 years,2016,0.01889,A,Normal value,0.01889
SVN,Slovenia,Y15T19,From 15 to 19 years,2016,0.02043,A,Normal value,0.02043
BGR,Bulgaria,Y15T19,From 15 to 19 years,2016,0.19445,A,Normal value,0.19445
LUX,Luxembourg,Y35T39,From 35 to 39 years,2016,0.31251,A,Normal value,0.31251
POL,Poland,Y15T19,From 15 to 19 years,2016,0.0579299999999999,A,Normal value,0.0579299999999999
HRV,Croatia,Y15T19,From 15 to 19 years,2016,0.04588,A,Normal value,0.04588
MEX,Mexico,Y40T44,From 40 to 44 years,2016,0.05325,A,Normal value,0.05325
AUS,Australia,Y40T44,From 40 to 44 years,2016,0.0765,A,Normal value,0.0765
TUR,Türkiye,Y30T34,From 30 to 34 years,2016,0.5029,A,Normal value,0.5029
KOR,Korea,Y30T34,From 30 to 34 years,2016,0.5505,A,Normal value,0.5505
FIN,Finland,Y20T24,From 20 to 24 years,2016,0.21427,A,Normal value,0.21427
FIN,Finland,Y35T39,From 35 to 39 years,2016,0.27921,A,Normal value,0.27921
SVK,Slovak Republic,Y30T34,From 30 to 34 years,2016,0.42096,A,Normal value,0.42096
CHE,Switzerland,Y30T34,From 30 to 34 years,2016,0.57454,A,Normal value,0.57454
EST,Estonia,Y45T49,From 45 to 49 years,2017,0.00434,A,Normal value,0.00434
SVK,Slovak Republic,Y25T29,From 25 to 29 years,2017,0.44695,A,Normal value,0.44695
TUR,Türkiye,Y40T44,From 40 to 44 years,2017,0.05917,A,Normal value,0.05917
ROU,Romania,Y45T49,From 45 to 49 years,2017,0.00215,A,Normal value,0.00215
FIN,Finland,Y30T34,From 30 to 34 years,2017,0.4999699999999999,A,Normal value,0.4999699999999999
ITA,Italy,Y20T24,From 20 to 24 years,2017,0.1315,A,Normal value,0.1315
PRT,Portugal,Y20T24,From 20 to 24 years,2017,0.16492,A,Normal value,0.16492
AUS,Australia,Y20T24,From 20 to 24 years,2017,0.2155,A,Normal value,0.2155
NZL,New Zealand,Y20T24,From 20 to 24 years,2017,0.27576,A,Normal value,0.27576
FRA,France,Y25T29,From 25 to 29 years,2017,0.58879,A,Normal value,0.58879
FIN,Finland,Y45T49,From 45 to 49 years,2017,0.00424,A,Normal value,0.00424
TUR,Türkiye,Y45T49,From 45 to 49 years,2017,0.00481,A,Normal value,0.00481
NLD,Netherlands,Y25T29,From 25 to 29 years,2017,0.4354399999999999,A,Normal value,0.4354399999999999
JPN,Japan,Y20T24,From 20 to 24 years,2017,0.13107,A,Normal value,0.13107
MKD,North Macedonia,Y20T24,From 20 to 24 years,2017,0.29837,A,Normal value,0.29837
SWE,Sweden,Y20T24,From 20 to 24 years,2017,0.19845,A,Normal value,0.19845
USA,United States,_T,Total,2017,1.815,A,Normal value,1.815
LUX,Luxembourg,Y30T34,From 30 to 34 years,2017,0.5285599999999999,A,Normal value,0.5285599999999999
SVN,Slovenia,Y20T24,From 20 to 24 years,2017,0.21164,A,Normal value,0.21164
AUS,Australia,Y25T29,From 25 to 29 years,2017,0.4485,A,Normal value,0.4485
LVA,Latvia,Y25T29,From 25 to 29 years,2017,0.51206,A,Normal value,0.51206
FRA,France,_T,Total,2017,1.89,A,Normal value,1.89
SVN,Slovenia,_T,Total,2017,1.62,A,Normal value,1.62
BGR,Bulgaria,Y20T24,From 20 to 24 years,2017,0.35507,A,Normal value,0.35507
ITA,Italy,_T,Total,2017,1.33,A,Normal value,1.33
IRL,Ireland,Y35T39,From 35 to 39 years,2017,0.46613,A,Normal value,0.46613
ALB,Albania,Y20T24,From 20 to 24 years,2017,0.33487,A,Normal value,0.33487
HUN,Hungary,Y25T29,From 25 to 29 years,2017,0.40526,A,Normal value,0.40526
LVA,Latvia,Y20T24,From 20 to 24 years,2017,0.30611,A,Normal value,0.30611
CYP,Cyprus,Y35T39,From 35 to 39 years,2017,0.2589599999999999,A,Normal value,0.2589599999999999
CAN,Canada,_T,Total,2017,1.55,A,Normal value,1.55
GRC,Greece,Y25T29,From 25 to 29 years,2017,0.32753,A,Normal value,0.32753
FIN,Finland,Y15T19,From 15 to 19 years,2017,0.02397,A,Normal value,0.02397
NOR,Norway,Y25T29,From 25 to 29 years,2017,0.51372,A,Normal value,0.51372
EST,Estonia,Y25T29,From 25 to 29 years,2017,0.48502,A,Normal value,0.48502
EST,Estonia,Y40T44,From 40 to 44 years,2017,0.07348,A,Normal value,0.07348
CAN,Canada,Y40T44,From 40 to 44 years,2017,0.0585,A,Normal value,0.0585
JPN,Japan,Y40T44,From 40 to 44 years,2017,0.05597,A,Normal value,0.05597
DNK,Denmark,Y30T34,From 30 to 34 years,2017,0.63516,A,Normal value,0.63516
FRA,France,Y20T24,From 20 to 24 years,2017,0.25177,A,Normal value,0.25177
DNK,Denmark,Y25T29,From 25 to 29 years,2017,0.5625199999999999,A,Normal value,0.5625199999999999
POL,Poland,Y20T24,From 20 to 24 years,2017,0.25035,A,Normal value,0.25035
TUR,Türkiye,Y25T29,From 25 to 29 years,2017,0.65884,A,Normal value,0.65884
CAN,Canada,Y45T49,From 45 to 49 years,2017,0.004,A,Normal value,0.004
IRL,Ireland,Y40T44,From 40 to 44 years,2017,0.10721,A,Normal value,0.10721
CHE,Switzerland,Y45T49,From 45 to 49 years,2017,0.00526,A,Normal value,0.00526
CHE,Switzerland,Y25T29,From 25 to 29 years,2017,0.38944,A,Normal value,0.38944
BEL,Belgium,Y20T24,From 20 to 24 years,2017,0.18755,A,Normal value,0.18755
CYP,Cyprus,Y40T44,From 40 to 44 years,2017,0.0571999999999999,A,Normal value,0.0571999999999999
CYP,Cyprus,Y45T49,From 45 to 49 years,2017,0.0072,A,Normal value,0.0072
HUN,Hungary,_T,Total,2017,1.54,A,Normal value,1.54
LVA,Latvia,Y35T39,From 35 to 39 years,2017,0.26633,A,Normal value,0.26633
DEU,Germany,Y25T29,From 25 to 29 years,2017,0.42443,A,Normal value,0.42443
MLT,Malta,Y20T24,From 20 to 24 years,2017,0.15797,A,Normal value,0.15797
POL,Poland,Y15T19,From 15 to 19 years,2017,0.05334,A,Normal value,0.05334
NLD,Netherlands,_T,Total,2017,1.62,A,Normal value,1.62
JPN,Japan,Y45T49,From 45 to 49 years,2017,0.00161,A,Normal value,0.00161
BEL,Belgium,Y15T19,From 15 to 19 years,2017,0.02927,A,Normal value,0.02927
HUN,Hungary,Y45T49,From 45 to 49 years,2017,0.00246,A,Normal value,0.00246
TUR,Türkiye,Y35T39,From 35 to 39 years,2017,0.25458,A,Normal value,0.25458
GBR,United Kingdom,Y45T49,From 45 to 49 years,2017,0.00515,A,Normal value,0.00515
GRC,Greece,Y30T34,From 30 to 34 years,2017,0.48175,A,Normal value,0.48175
SVN,Slovenia,Y25T29,From 25 to 29 years,2017,0.5521400000000001,A,Normal value,0.5521400000000001
CZE,Czechia,Y25T29,From 25 to 29 years,2017,0.51608,A,Normal value,0.51608
ITA,Italy,Y30T34,From 30 to 34 years,2017,0.45159,A,Normal value,0.45159
MKD,North Macedonia,Y25T29,From 25 to 29 years,2017,0.48663,A,Normal value,0.48663
JPN,Japan,Y25T29,From 25 to 29 years,2017,0.39295,A,Normal value,0.39295
FRA,France,Y35T39,From 35 to 39 years,2017,0.31584,A,Normal value,0.31584
BGR,Bulgaria,Y15T19,From 15 to 19 years,2017,0.19286,A,Normal value,0.19286
CAN,Canada,Y20T24,From 20 to 24 years,2017,0.186,A,Normal value,0.186
HUN,Hungary,Y30T34,From 30 to 34 years,2017,0.47696,A,Normal value,0.47696
TUR,Türkiye,Y20T24,From 20 to 24 years,2017,0.48365,A,Normal value,0.48365
NLD,Netherlands,Y40T44,From 40 to 44 years,2017,0.06541,A,Normal value,0.06541
ALB,Albania,Y30T34,From 30 to 34 years,2017,0.3825199999999999,A,Normal value,0.3825199999999999
ITA,Italy,Y35T39,From 35 to 39 years,2017,0.30612,A,Normal value,0.30612
AUT,Austria,Y35T39,From 35 to 39 years,2017,0.27586,A,Normal value,0.27586
JPN,Japan,Y35T39,From 35 to 39 years,2017,0.27901,A,Normal value,0.27901
NZL,New Zealand,Y15T19,From 15 to 19 years,2017,0.07528,A,Normal value,0.07528
LVA,Latvia,Y30T34,From 30 to 34 years,2017,0.46021,A,Normal value,0.46021
CZE,Czechia,Y35T39,From 35 to 39 years,2017,0.25518,A,Normal value,0.25518
POL,Poland,Y45T49,From 45 to 49 years,2017,0.00163,A,Normal value,0.00163
CHE,Switzerland,Y20T24,From 20 to 24 years,2017,0.12693,A,Normal value,0.12693
LUX,Luxembourg,Y15T19,From 15 to 19 years,2017,0.02074,A,Normal value,0.02074
SRB,Serbia,Y30T34,From 30 to 34 years,2017,0.4173699999999999,A,Normal value,0.4173699999999999
MLT,Malta,Y30T34,From 30 to 34 years,2017,0.44312,A,Normal value,0.44312
CYP,Cyprus,Y30T34,From 30 to 34 years,2017,0.4906899999999999,A,Normal value,0.4906899999999999
HRV,Croatia,Y40T44,From 40 to 44 years,2017,0.04556,A,Normal value,0.04556
AUS,Australia,Y45T49,From 45 to 49 years,2017,0.006,A,Normal value,0.006
FIN,Finland,Y35T39,From 35 to 39 years,2017,0.2692799999999999,A,Normal value,0.2692799999999999
ISL,Iceland,Y35T39,From 35 to 39 years,2017,0.28621,A,Normal value,0.28621
ALB,Albania,Y25T29,From 25 to 29 years,2017,0.5005999999999999,A,Normal value,0.5005999999999999
POL,Poland,Y25T29,From 25 to 29 years,2017,0.49939,A,Normal value,0.49939
FIN,Finland,Y20T24,From 20 to 24 years,2017,0.19471,A,Normal value,0.19471
KOR,Korea,Y20T24,From 20 to 24 years,2017,0.048,A,Normal value,0.048
GRC,Greece,Y40T44,From 40 to 44 years,2017,0.0662,A,Normal value,0.0662
ALB,Albania,Y45T49,From 45 to 49 years,2017,0.00181,A,Normal value,0.00181
PRT,Portugal,Y35T39,From 35 to 39 years,2017,0.29269,A,Normal value,0.29269
GRC,Greece,Y20T24,From 20 to 24 years,2017,0.13703,A,Normal value,0.13703
BGR,Bulgaria,_T,Total,2017,1.71,A,Normal value,1.71
NZL,New Zealand,_T,Total,2017,1.81,A,Normal value,1.81
DEU,Germany,Y20T24,From 20 to 24 years,2017,0.18252,A,Normal value,0.18252
SWE,Sweden,Y45T49,From 45 to 49 years,2017,0.00501,A,Normal value,0.00501
CHE,Switzerland,Y40T44,From 40 to 44 years,2017,0.07479,A,Normal value,0.07479
POL,Poland,Y35T39,From 35 to 39 years,2017,0.19127,A,Normal value,0.19127
NLD,Netherlands,Y35T39,From 35 to 39 years,2017,0.34155,A,Normal value,0.34155
LTU,Lithuania,Y20T24,From 20 to 24 years,2017,0.23197,A,Normal value,0.23197
DNK,Denmark,Y15T19,From 15 to 19 years,2017,0.01364,A,Normal value,0.01364
BEL,Belgium,Y40T44,From 40 to 44 years,2017,0.0571,A,Normal value,0.0571
BGR,Bulgaria,Y40T44,From 40 to 44 years,2017,0.03514,A,Normal value,0.03514
TUR,Türkiye,_T,Total,2017,2.0817960144230727,A,Normal value,2.0817960144230727
PRT,Portugal,Y40T44,From 40 to 44 years,2017,0.0670399999999999,A,Normal value,0.0670399999999999
NLD,Netherlands,Y15T19,From 15 to 19 years,2017,0.01007,A,Normal value,0.01007
CZE,Czechia,Y20T24,From 20 to 24 years,2017,0.2476,A,Normal value,0.2476
HUN,Hungary,Y35T39,From 35 to 39 years,2017,0.25553,A,Normal value,0.25553
MEX,Mexico,_T,Total,2017,2.11,E,Estimated value,2.11
HRV,Croatia,Y15T19,From 15 to 19 years,2017,0.0441,A,Normal value,0.0441
SWE,Sweden,Y15T19,From 15 to 19 years,2017,0.02171,A,Normal value,0.02171
CZE,Czechia,Y15T19,From 15 to 19 years,2017,0.05889,A,Normal value,0.05889
FRA,France,Y40T44,From 40 to 44 years,2017,0.0756299999999999,A,Normal value,0.0756299999999999
CHE,Switzerland,Y15T19,From 15 to 19 years,2017,0.01164,A,Normal value,0.01164
CAN,Canada,Y15T19,From 15 to 19 years,2017,0.039,A,Normal value,0.039
PRT,Portugal,_T,Total,2017,1.38,A,Normal value,1.38
CYP,Cyprus,Y15T19,From 15 to 19 years,2017,0.03121,A,Normal value,0.03121
SWE,Sweden,Y35T39,From 35 to 39 years,2017,0.33633,A,Normal value,0.33633
ALB,Albania,Y15T19,From 15 to 19 years,2017,0.07719,A,Normal value,0.07719
TUR,Türkiye,Y15T19,From 15 to 19 years,2017,0.1074,A,Normal value,0.1074
LVA,Latvia,Y15T19,From 15 to 19 years,2017,0.07592,A,Normal value,0.07592
ITA,Italy,Y15T19,From 15 to 19 years,2017,0.02167,A,Normal value,0.02167
POL,Poland,Y40T44,From 40 to 44 years,2017,0.0372199999999999,A,Normal value,0.0372199999999999
SVK,Slovak Republic,Y20T24,From 20 to 24 years,2017,0.2773899999999999,A,Normal value,0.2773899999999999
GBR,United Kingdom,Y35T39,From 35 to 39 years,2017,0.32038,A,Normal value,0.32038
EST,Estonia,Y35T39,From 35 to 39 years,2017,0.2655999999999999,A,Normal value,0.2655999999999999
CAN,Canada,Y35T39,From 35 to 39 years,2017,0.2855,A,Normal value,0.2855
SVN,Slovenia,Y35T39,From 35 to 39 years,2017,0.2340099999999999,A,Normal value,0.2340099999999999
MEX,Mexico,Y25T29,From 25 to 29 years,2017,0.52992,A,Normal value,0.52992
SVN,Slovenia,Y15T19,From 15 to 19 years,2017,0.01999,A,Normal value,0.01999
EST,Estonia,Y20T24,From 20 to 24 years,2017,0.23493,A,Normal value,0.23493
ESP,Spain,Y45T49,From 45 to 49 years,2017,0.00714,A,Normal value,0.00714
MLT,Malta,Y40T44,From 40 to 44 years,2017,0.04065,A,Normal value,0.04065
NOR,Norway,Y15T19,From 15 to 19 years,2017,0.01471,A,Normal value,0.01471
MKD,North Macedonia,Y30T34,From 30 to 34 years,2017,0.3768399999999999,A,Normal value,0.3768399999999999
TUR,Türkiye,Y30T34,From 30 to 34 years,2017,0.49894,A,Normal value,0.49894
MLT,Malta,Y35T39,From 35 to 39 years,2017,0.2234499999999999,A,Normal value,0.2234499999999999
GBR,United Kingdom,Y30T34,From 30 to 34 years,2017,0.54376,A,Normal value,0.54376
ESP,Spain,Y35T39,From 35 to 39 years,2017,0.33325,A,Normal value,0.33325
EST,Estonia,Y15T19,From 15 to 19 years,2017,0.05125,A,Normal value,0.05125
SVN,Slovenia,Y45T49,From 45 to 49 years,2017,0.00245,A,Normal value,0.00245
MEX,Mexico,Y40T44,From 40 to 44 years,2017,0.0518199999999999,A,Normal value,0.0518199999999999
MEX,Mexico,Y45T49,From 45 to 49 years,2017,0.0047,A,Normal value,0.0047
MEX,Mexico,Y30T34,From 30 to 34 years,2017,0.3816599999999999,A,Normal value,0.3816599999999999
KOR,Korea,Y35T39,From 35 to 39 years,2017,0.2359999999999999,A,Normal value,0.2359999999999999
LUX,Luxembourg,Y20T24,From 20 to 24 years,2017,0.12013,A,Normal value,0.12013
ROU,Romania,Y15T19,From 15 to 19 years,2017,0.19001,A,Normal value,0.19001
GRC,Greece,Y15T19,From 15 to 19 years,2017,0.04369,A,Normal value,0.04369
MLT,Malta,Y15T19,From 15 to 19 years,2017,0.05878,A,Normal value,0.05878
DNK,Denmark,Y20T24,From 20 to 24 years,2017,0.16999,A,Normal value,0.16999
GBR,United Kingdom,Y20T24,From 20 to 24 years,2017,0.26163,A,Normal value,0.26163
BGR,Bulgaria,Y35T39,From 35 to 39 years,2017,0.1657199999999999,A,Normal value,0.1657199999999999
KOR,Korea,Y15T19,From 15 to 19 years,2017,0.005,A,Normal value,0.005
LTU,Lithuania,Y35T39,From 35 to 39 years,2017,0.22734,A,Normal value,0.22734
CZE,Czechia,_T,Total,2017,1.69,A,Normal value,1.69
NOR,Norway,Y35T39,From 35 to 39 years,2017,0.28158,A,Normal value,0.28158
ITA,Italy,Y45T49,From 45 to 49 years,2017,0.00711,A,Normal value,0.00711
SVK,Slovak Republic,Y35T39,From 35 to 39 years,2017,0.19648,A,Normal value,0.19648
LUX,Luxembourg,Y35T39,From 35 to 39 years,2017,0.30952,A,Normal value,0.30952
MKD,North Macedonia,Y35T39,From 35 to 39 years,2017,0.16167,A,Normal value,0.16167
DEU,Germany,Y40T44,From 40 to 44 years,2017,0.06373,A,Normal value,0.06373
LTU,Lithuania,Y30T34,From 30 to 34 years,2017,0.51381,A,Normal value,0.51381
